Name	Topic	Year	Value	
QTC	Dividend Yield (%)	09 Jun 2017	0.22
QTC	Dividend Yield (%)	2016	1.28
QTC	Dividend Yield (%)	2015	3.53
RAM	Market Cap (MB.)	09 Jun 2017	34,800.00
RAM	Market Cap (MB.)	2016	42,000.00
RAM	Market Cap (MB.)	2015	24,000.00
RAM	Price (B./share)	09 Jun 2017	2,900.00
RAM	Price (B./share)	2016	3,500.00
RAM	Price (B./share)	2015	2,000.00
RAM	P/E (X)	09 Jun 2017	32.19
RAM	P/E (X)	2016	36.56
RAM	P/E (X)	2015	26.56
RAM	Dividend Yield (%)	09 Jun 2017	0.55
RAM	Dividend Yield (%)	2016	0.34
RAM	Dividend Yield (%)	2015	0.60
RATCH	Market Cap (MB.)	09 Jun 2017	72,862.50
RATCH	Market Cap (MB.)	2016	72,500.00
RATCH	Market Cap (MB.)	2015	68,875.00
RATCH	Price (B./share)	09 Jun 2017	50.25
RATCH	Price (B./share)	2016	50.00
RATCH	Price (B./share)	2015	47.50
RATCH	P/E (X)	09 Jun 2017	11.63
RATCH	P/E (X)	2016	17.92
RATCH	P/E (X)	2015	28.06
RATCH	Dividend Yield (%)	09 Jun 2017	4.68
RATCH	Dividend Yield (%)	2016	4.54
RATCH	Dividend Yield (%)	2015	4.78
RCI	Market Cap (MB.)	09 Jun 2017	1,739.49
RCI	Market Cap (MB.)	2016	1,119.56
RCI	Market Cap (MB.)	2015	1,304.62
RCI	Price (B./share)	09 Jun 2017	3.76
RCI	Price (B./share)	2016	2.42
RCI	Price (B./share)	2015	2.82
RCI	P/E (X)	09 Jun 2017	N/A
RCI	P/E (X)	2016	N/A
RCI	P/E (X)	2015	N/A
RCI	Dividend Yield (%)	09 Jun 2017	N/A
RCI	Dividend Yield (%)	2016	N/A
RCI	Dividend Yield (%)	2015	N/A
RCL	Market Cap (MB.)	09 Jun 2017	6,298.50
RCL	Market Cap (MB.)	2016	4,268.06
RCL	Market Cap (MB.)	2015	4,309.50
RCL	Price (B./share)	09 Jun 2017	7.60
RCL	Price (B./share)	2016	5.15
RCL	Price (B./share)	2015	5.20
RCL	P/E (X)	09 Jun 2017	N/A
RCL	P/E (X)	2016	N/A
RCL	P/E (X)	2015	12.00
RCL	Dividend Yield (%)	09 Jun 2017	N/A
RCL	Dividend Yield (%)	2016	0.97
RCL	Dividend Yield (%)	2015	1.92
RICH	Market Cap (MB.)	09 Jun 2017	218.07
RICH	Market Cap (MB.)	2016	872.28
RICH	Market Cap (MB.)	2015	1,416.00
RICH	Price (B./share)	09 Jun 2017	0.07
RICH	Price (B./share)	2016	0.28
RICH	Price (B./share)	2015	0.59
RICH	P/E (X)	09 Jun 2017	N/A
RICH	P/E (X)	2016	N/A
RICH	P/E (X)	2015	3.87
RICH	Dividend Yield (%)	09 Jun 2017	N/A
RICH	Dividend Yield (%)	2016	N/A
RICH	Dividend Yield (%)	2015	N/A
RICHY	Market Cap (MB.)	09 Jun 2017	1,186.28
RICHY	Market Cap (MB.)	2016	1,115.27
RICHY	Market Cap (MB.)	2015	1,044.58
RICHY	Price (B./share)	09 Jun 2017	1.45
RICHY	Price (B./share)	2016	1.34
RICHY	Price (B./share)	2015	1.25
RICHY	P/E (X)	09 Jun 2017	N/A
RICHY	P/E (X)	2016	20.68
RICHY	P/E (X)	2015	4.96
RICHY	Dividend Yield (%)	09 Jun 2017	0.35
RICHY	Dividend Yield (%)	2016	3.87
RICHY	Dividend Yield (%)	2015	2.73
RJH	Market Cap (MB.)	09 Jun 2017	6,840.00
RJH	Market Cap (MB.)	2016	7,650.00
RJH	Price (B./share)	09 Jun 2017	22.80
RJH	Price (B./share)	2016	25.50
RJH	P/E (X)	09 Jun 2017	39.71
RJH	P/E (X)	2016	53.33
RJH	Dividend Yield (%)	09 Jun 2017	1.75
RJH	Dividend Yield (%)	2016	N/A
RML	Market Cap (MB.)	09 Jun 2017	4,362.09
RML	Market Cap (MB.)	2016	5,005.68
RML	Market Cap (MB.)	2015	4,469.35
RML	Price (B./share)	09 Jun 2017	1.22
RML	Price (B./share)	2016	1.40
RML	Price (B./share)	2015	1.25
RML	P/E (X)	09 Jun 2017	6.11
RML	P/E (X)	2016	5.43
RML	P/E (X)	2015	5.82
RML	Dividend Yield (%)	09 Jun 2017	5.74
RML	Dividend Yield (%)	2016	3.93
RML	Dividend Yield (%)	2015	N/A
ROBINS	Market Cap (MB.)	09 Jun 2017	64,973.68
ROBINS	Market Cap (MB.)	2016	70,526.98
ROBINS	Market Cap (MB.)	2015	48,313.76
ROBINS	Price (B./share)	09 Jun 2017	58.50
ROBINS	Price (B./share)	2016	63.50
ROBINS	Price (B./share)	2015	43.50
ROBINS	P/E (X)	09 Jun 2017	22.89
ROBINS	P/E (X)	2016	28.14
ROBINS	P/E (X)	2015	23.60
ROBINS	Dividend Yield (%)	09 Jun 2017	2.14
ROBINS	Dividend Yield (%)	2016	1.57
ROBINS	Dividend Yield (%)	2015	2.07
ROCK	Market Cap (MB.)	09 Jun 2017	432.00
ROCK	Market Cap (MB.)	2016	360.00
ROCK	Market Cap (MB.)	2015	478.00
ROCK	Price (B./share)	09 Jun 2017	21.60
ROCK	Price (B./share)	2016	18.00
ROCK	Price (B./share)	2015	23.90
ROCK	P/E (X)	09 Jun 2017	38.42
ROCK	P/E (X)	2016	26.64
ROCK	P/E (X)	2015	10.38
ROCK	Dividend Yield (%)	09 Jun 2017	1.16
ROCK	Dividend Yield (%)	2016	2.78
ROCK	Dividend Yield (%)	2015	N/A
ROH	Market Cap (MB.)	09 Jun 2017	3,093.75
ROH	Market Cap (MB.)	2016	2,929.69
ROH	Market Cap (MB.)	2015	3,000.00
ROH	Price (B./share)	09 Jun 2017	33.00
ROH	Price (B./share)	2016	31.25
ROH	Price (B./share)	2015	32.00
ROH	P/E (X)	09 Jun 2017	28.50
ROH	P/E (X)	2016	32.18
ROH	P/E (X)	2015	160.88
ROH	Dividend Yield (%)	09 Jun 2017	2.73
ROH	Dividend Yield (%)	2016	N/A
ROH	Dividend Yield (%)	2015	N/A
ROJNA	Market Cap (MB.)	09 Jun 2017	11,516.63
ROJNA	Market Cap (MB.)	2016	9,172.90
ROJNA	Market Cap (MB.)	2015	10,229.73
ROJNA	Price (B./share)	09 Jun 2017	5.70
ROJNA	Price (B./share)	2016	4.54
ROJNA	Price (B./share)	2015	5.20
ROJNA	P/E (X)	09 Jun 2017	14.82
ROJNA	P/E (X)	2016	294.67
ROJNA	P/E (X)	2015	9.54
ROJNA	Dividend Yield (%)	09 Jun 2017	N/A
ROJNA	Dividend Yield (%)	2016	9.65
ROJNA	Dividend Yield (%)	2015	0.36
RP	Market Cap (MB.)	09 Jun 2017	1,139.00
RP	Market Cap (MB.)	2016	1,343.00
RP	Market Cap (MB.)	2015	1,164.50
RP	Price (B./share)	09 Jun 2017	6.70
RP	Price (B./share)	2016	7.90
RP	Price (B./share)	2015	6.85
RP	P/E (X)	09 Jun 2017	25.92
RP	P/E (X)	2016	17.05
RP	P/E (X)	2015	15.35
RP	Dividend Yield (%)	09 Jun 2017	4.48
RP	Dividend Yield (%)	2016	10.38
RP	Dividend Yield (%)	2015	N/A
RPC	Market Cap (MB.)	09 Jun 2017	965.45
RPC	Market Cap (MB.)	2016	1,161.15
RPC	Market Cap (MB.)	2015	900.22
RPC	Price (B./share)	09 Jun 2017	0.74
RPC	Price (B./share)	2016	0.89
RPC	Price (B./share)	2015	0.69
RPC	P/E (X)	09 Jun 2017	N/A
RPC	P/E (X)	2016	N/A
RPC	P/E (X)	2015	16.58
RPC	Dividend Yield (%)	09 Jun 2017	N/A
RPC	Dividend Yield (%)	2016	N/A
RPC	Dividend Yield (%)	2015	N/A
RPH	Market Cap (MB.)	09 Jun 2017	2,719.08
RPH	Price (B./share)	09 Jun 2017	4.98
RPH	P/E (X)	09 Jun 2017	45.74
RPH	Dividend Yield (%)	09 Jun 2017	0.96
RS	Market Cap (MB.)	09 Jun 2017	9,392.42
RS	Market Cap (MB.)	2016	7,877.51
RS	Market Cap (MB.)	2015	10,301.36
RS	Price (B./share)	09 Jun 2017	9.30
RS	Price (B./share)	2016	7.80
RS	Price (B./share)	2015	10.20
RS	P/E (X)	09 Jun 2017	N/A
RS	P/E (X)	2016	143.71
RS	P/E (X)	2015	144.55
RS	Dividend Yield (%)	09 Jun 2017	N/A
RS	Dividend Yield (%)	2016	1.34
RS	Dividend Yield (%)	2015	2.93
RWI	Market Cap (MB.)	09 Jun 2017	1,500.51
RWI	Market Cap (MB.)	2016	1,452.49
RWI	Market Cap (MB.)	2015	1,176.00
RWI	Price (B./share)	09 Jun 2017	2.50
RWI	Price (B./share)	2016	2.42
RWI	Price (B./share)	2015	1.96
RWI	P/E (X)	09 Jun 2017	26.61
RWI	P/E (X)	2016	1,908.01
RWI	P/E (X)	2015	N/A
RWI	Dividend Yield (%)	09 Jun 2017	N/A
RWI	Dividend Yield (%)	2016	N/A
RWI	Dividend Yield (%)	2015	N/A
S	Market Cap (MB.)	09 Jun 2017	29,687.11
S	Market Cap (MB.)	2016	28,525.44
S	Market Cap (MB.)	2015	34,292.02
S	Price (B./share)	09 Jun 2017	4.60
S	Price (B./share)	2016	4.42
S	Price (B./share)	2015	5.99
S	P/E (X)	09 Jun 2017	286.50
S	P/E (X)	2016	220.91
S	P/E (X)	2015	N/A
S	Dividend Yield (%)	09 Jun 2017	N/A
S	Dividend Yield (%)	2016	N/A
S	Dividend Yield (%)	2015	N/A
S &amp; J	Market Cap (MB.)	09 Jun 2017	29,687.11
S &amp; J	Market Cap (MB.)	2016	28,525.44
S &amp; J	Market Cap (MB.)	2015	34,292.02
S &amp; J	Price (B./share)	09 Jun 2017	4.60
S &amp; J	Price (B./share)	2016	4.42
S &amp; J	Price (B./share)	2015	5.99
S &amp; J	P/E (X)	09 Jun 2017	286.50
S &amp; J	P/E (X)	2016	220.91
S &amp; J	P/E (X)	2015	N/A
S &amp; J	Dividend Yield (%)	09 Jun 2017	N/A
S &amp; J	Dividend Yield (%)	2016	N/A
S &amp; J	Dividend Yield (%)	2015	N/A
S11	Market Cap (MB.)	09 Jun 2017	5,210.50
S11	Market Cap (MB.)	2016	5,087.90
S11	Market Cap (MB.)	2015	4,689.45
S11	Price (B./share)	09 Jun 2017	8.50
S11	Price (B./share)	2016	8.30
S11	Price (B./share)	2015	7.65
S11	P/E (X)	09 Jun 2017	12.27
S11	P/E (X)	2016	12.31
S11	P/E (X)	2015	14.86
S11	Dividend Yield (%)	09 Jun 2017	4.00
S11	Dividend Yield (%)	2016	3.25
S11	Dividend Yield (%)	2015	2.22
SABINA	Market Cap (MB.)	09 Jun 2017	8,201.00
SABINA	Market Cap (MB.)	2016	8,166.25
SABINA	Market Cap (MB.)	2015	8,062.00
SABINA	Price (B./share)	09 Jun 2017	23.60
SABINA	Price (B./share)	2016	23.50
SABINA	Price (B./share)	2015	23.20
SABINA	P/E (X)	09 Jun 2017	42.99
SABINA	P/E (X)	2016	45.94
SABINA	P/E (X)	2015	50.35
SABINA	Dividend Yield (%)	09 Jun 2017	1.02
SABINA	Dividend Yield (%)	2016	0.81
SABINA	Dividend Yield (%)	2015	0.73
SAFARI	Market Cap (MB.)	09 Jun 2017	-
SAFARI	Market Cap (MB.)	2016	-
SAFARI	Market Cap (MB.)	2015	-
SAFARI	Price (B./share)	09 Jun 2017	2.40
SAFARI	Price (B./share)	2016	2.40
SAFARI	Price (B./share)	2015	2.40
SAFARI	P/E (X)	09 Jun 2017	-
SAFARI	P/E (X)	2016	-
SAFARI	P/E (X)	2015	-
SAFARI	Dividend Yield (%)	09 Jun 2017	-
SAFARI	Dividend Yield (%)	2016	-
SAFARI	Dividend Yield (%)	2015	-
SALEE	Market Cap (MB.)	09 Jun 2017	2,615.23
SALEE	Market Cap (MB.)	2016	3,253.84
SALEE	Market Cap (MB.)	2015	1,383.64
SALEE	Price (B./share)	09 Jun 2017	1.72
SALEE	Price (B./share)	2016	2.14
SALEE	Price (B./share)	2015	0.91
SALEE	P/E (X)	09 Jun 2017	46.45
SALEE	P/E (X)	2016	71.61
SALEE	P/E (X)	2015	26.89
SALEE	Dividend Yield (%)	09 Jun 2017	2.03
SALEE	Dividend Yield (%)	2016	0.93
SALEE	Dividend Yield (%)	2015	9.62
SAM	Market Cap (MB.)	09 Jun 2017	1,358.66
SAM	Market Cap (MB.)	2016	1,672.20
SAM	Market Cap (MB.)	2015	1,003.32
SAM	Price (B./share)	09 Jun 2017	1.30
SAM	Price (B./share)	2016	1.60
SAM	Price (B./share)	2015	0.96
SAM	P/E (X)	09 Jun 2017	N/A
SAM	P/E (X)	2016	22.31
SAM	P/E (X)	2015	N/A
SAM	Dividend Yield (%)	09 Jun 2017	N/A
SAM	Dividend Yield (%)	2016	N/A
SAM	Dividend Yield (%)	2015	N/A
SAMART	Market Cap (MB.)	09 Jun 2017	15,399.51
SAMART	Market Cap (MB.)	2016	12,581.30
SAMART	Market Cap (MB.)	2015	15,600.81
SAMART	Price (B./share)	09 Jun 2017	15.30
SAMART	Price (B./share)	2016	12.50
SAMART	Price (B./share)	2015	15.50
SAMART	P/E (X)	09 Jun 2017	N/A
SAMART	P/E (X)	2016	54.80
SAMART	P/E (X)	2015	14.07
SAMART	Dividend Yield (%)	09 Jun 2017	1.24
SAMART	Dividend Yield (%)	2016	4.00
SAMART	Dividend Yield (%)	2015	5.48
SAMCO	Market Cap (MB.)	09 Jun 2017	2,130.78
SAMCO	Market Cap (MB.)	2016	1,980.42
SAMCO	Market Cap (MB.)	2015	2,110.09
SAMCO	Price (B./share)	09 Jun 2017	3.32
SAMCO	Price (B./share)	2016	3.09
SAMCO	Price (B./share)	2015	3.29
SAMCO	P/E (X)	09 Jun 2017	N/A
SAMCO	P/E (X)	2016	11.11
SAMCO	P/E (X)	2015	21.55
SAMCO	Dividend Yield (%)	09 Jun 2017	0.31
SAMCO	Dividend Yield (%)	2016	3.57
SAMCO	Dividend Yield (%)	2015	4.19
SAMTEL	Market Cap (MB.)	09 Jun 2017	8,343.00
SAMTEL	Market Cap (MB.)	2016	6,149.10
SAMTEL	Market Cap (MB.)	2015	9,084.60
SAMTEL	Price (B./share)	09 Jun 2017	13.50
SAMTEL	Price (B./share)	2016	9.95
SAMTEL	Price (B./share)	2015	14.70
SAMTEL	P/E (X)	09 Jun 2017	39.88
SAMTEL	P/E (X)	2016	35.15
SAMTEL	P/E (X)	2015	17.36
SAMTEL	Dividend Yield (%)	09 Jun 2017	1.48
SAMTEL	Dividend Yield (%)	2016	4.02
SAMTEL	Dividend Yield (%)	2015	4.42
SANKO	Market Cap (MB.)	09 Jun 2017	472.57
SANKO	Market Cap (MB.)	2016	508.28
SANKO	Market Cap (MB.)	2015	679.00
SANKO	Price (B./share)	09 Jun 2017	1.58
SANKO	Price (B./share)	2016	1.70
SANKO	Price (B./share)	2015	2.28
SANKO	P/E (X)	09 Jun 2017	N/A
SANKO	P/E (X)	2016	N/A
SANKO	P/E (X)	2015	N/A
SANKO	Dividend Yield (%)	09 Jun 2017	N/A
SANKO	Dividend Yield (%)	2016	N/A
SANKO	Dividend Yield (%)	2015	N/A
SAPPE	Market Cap (MB.)	09 Jun 2017	7,785.43
SAPPE	Market Cap (MB.)	2016	9,581.78
SAPPE	Market Cap (MB.)	2015	5,294.47
SAPPE	Price (B./share)	09 Jun 2017	25.75
SAPPE	Price (B./share)	2016	31.75
SAPPE	Price (B./share)	2015	17.60
SAPPE	P/E (X)	09 Jun 2017	19.91
SAPPE	P/E (X)	2016	27.38
SAPPE	P/E (X)	2015	17.98
SAPPE	Dividend Yield (%)	09 Jun 2017	2.10
SAPPE	Dividend Yield (%)	2016	1.32
SAPPE	Dividend Yield (%)	2015	1.74
SAT	Market Cap (MB.)	09 Jun 2017	7,483.41
SAT	Market Cap (MB.)	2016	6,250.35
SAT	Market Cap (MB.)	2015	6,888.14
SAT	Price (B./share)	09 Jun 2017	17.60
SAT	Price (B./share)	2016	14.70
SAT	Price (B./share)	2015	16.20
SAT	P/E (X)	09 Jun 2017	11.93
SAT	P/E (X)	2016	9.78
SAT	P/E (X)	2015	10.60
SAT	Dividend Yield (%)	09 Jun 2017	3.41
SAT	Dividend Yield (%)	2016	4.08
SAT	Dividend Yield (%)	2015	3.70
SAUCE	Market Cap (MB.)	09 Jun 2017	8,460.00
SAUCE	Market Cap (MB.)	2016	8,568.00
SAUCE	Market Cap (MB.)	2015	8,640.00
SAUCE	Price (B./share)	09 Jun 2017	23.50
SAUCE	Price (B./share)	2016	23.80
SAUCE	Price (B./share)	2015	24.00
SAUCE	P/E (X)	09 Jun 2017	19.33
SAUCE	P/E (X)	2016	20.11
SAUCE	P/E (X)	2015	23.16
SAUCE	Dividend Yield (%)	09 Jun 2017	4.89
SAUCE	Dividend Yield (%)	2016	4.83
SAUCE	Dividend Yield (%)	2015	4.58
SAWAD	Market Cap (MB.)	09 Jun 2017	57,627.72
SAWAD	Market Cap (MB.)	2016	43,126.73
SAWAD	Market Cap (MB.)	2015	48,704.90
SAWAD	Price (B./share)	09 Jun 2017	53.00
SAWAD	Price (B./share)	2016	39.66
SAWAD	Price (B./share)	2015	44.79
SAWAD	P/E (X)	09 Jun 2017	25.33
SAWAD	P/E (X)	2016	24.04
SAWAD	P/E (X)	2015	40.39
SAWAD	Dividend Yield (%)	09 Jun 2017	0.01
SAWAD	Dividend Yield (%)	2016	0.01
SAWAD	Dividend Yield (%)	2015	0.01
SAWANG	Market Cap (MB.)	09 Jun 2017	355.20
SAWANG	Market Cap (MB.)	2016	386.40
SAWANG	Market Cap (MB.)	2015	312.00
SAWANG	Price (B./share)	09 Jun 2017	14.80
SAWANG	Price (B./share)	2016	16.10
SAWANG	Price (B./share)	2015	13.00
SAWANG	P/E (X)	09 Jun 2017	N/A
SAWANG	P/E (X)	2016	N/A
SAWANG	P/E (X)	2015	N/A
SAWANG	Dividend Yield (%)	09 Jun 2017	N/A
SAWANG	Dividend Yield (%)	2016	N/A
SAWANG	Dividend Yield (%)	2015	N/A
SBPF	Market Cap (MB.)	09 Jun 2017	488.52
SBPF	Market Cap (MB.)	2016	496.80
SBPF	Market Cap (MB.)	2015	575.46
SBPF	Price (B./share)	09 Jun 2017	5.90
SBPF	Price (B./share)	2016	6.00
SBPF	Price (B./share)	2015	6.95
SBPF	P/E (X)	09 Jun 2017	-
SBPF	P/E (X)	2016	-
SBPF	P/E (X)	2015	-
SBPF	Dividend Yield (%)	09 Jun 2017	N/A
SBPF	Dividend Yield (%)	2016	N/A
SBPF	Dividend Yield (%)	2015	N/A
SC	Market Cap (MB.)	09 Jun 2017	14,460.49
SC	Market Cap (MB.)	2016	14,293.32
SC	Market Cap (MB.)	2015	11,702.13
SC	Price (B./share)	09 Jun 2017	3.46
SC	Price (B./share)	2016	3.42
SC	Price (B./share)	2015	2.80
SC	P/E (X)	09 Jun 2017	9.19
SC	P/E (X)	2016	5.65
SC	P/E (X)	2015	6.94
SC	Dividend Yield (%)	09 Jun 2017	5.49
SC	Dividend Yield (%)	2016	5.26
SC	Dividend Yield (%)	2015	2.54
SCB	Market Cap (MB.)	09 Jun 2017	521,193.00
SCB	Market Cap (MB.)	2016	517,783.54
SCB	Market Cap (MB.)	2015	405,641.42
SCB	Price (B./share)	09 Jun 2017	153.50
SCB	Price (B./share)	2016	152.50
SCB	Price (B./share)	2015	119.50
SCB	P/E (X)	09 Jun 2017	10.65
SCB	P/E (X)	2016	11.10
SCB	P/E (X)	2015	8.53
SCB	Dividend Yield (%)	09 Jun 2017	3.58
SCB	Dividend Yield (%)	2016	3.61
SCB	Dividend Yield (%)	2015	5.02
SCC	Market Cap (MB.)	09 Jun 2017	624,000.00
SCC	Market Cap (MB.)	2016	595,200.00
SCC	Market Cap (MB.)	2015	552,000.00
SCC	Price (B./share)	09 Jun 2017	520.00
SCC	Price (B./share)	2016	496.00
SCC	Price (B./share)	2015	460.00
SCC	P/E (X)	09 Jun 2017	10.40
SCC	P/E (X)	2016	10.81
SCC	P/E (X)	2015	12.90
SCC	Dividend Yield (%)	09 Jun 2017	3.65
SCC	Dividend Yield (%)	2016	3.23
SCC	Dividend Yield (%)	2015	2.72
SCCC	Market Cap (MB.)	09 Jun 2017	93,274.00
SCCC	Market Cap (MB.)	2016	62,560.00
SCCC	Market Cap (MB.)	2015	73,370.00
SCCC	Price (B./share)	09 Jun 2017	313.00
SCCC	Price (B./share)	2016	261.66
SCCC	Price (B./share)	2015	306.88
SCCC	P/E (X)	09 Jun 2017	30.07
SCCC	P/E (X)	2016	15.66
SCCC	P/E (X)	2015	17.16
SCCC	Dividend Yield (%)	09 Jun 2017	3.70
SCCC	Dividend Yield (%)	2016	5.51
SCCC	Dividend Yield (%)	2015	4.70
SCG	Market Cap (MB.)	09 Jun 2017	4,545.80
SCG	Market Cap (MB.)	2016	4,660.40
SCG	Market Cap (MB.)	2015	4,870.50
SCG	Price (B./share)	09 Jun 2017	4.76
SCG	Price (B./share)	2016	4.88
SCG	Price (B./share)	2015	5.10
SCG	P/E (X)	09 Jun 2017	19.97
SCG	P/E (X)	2016	45.94
SCG	P/E (X)	2015	43.18
SCG	Dividend Yield (%)	09 Jun 2017	2.94
SCG	Dividend Yield (%)	2016	2.05
SCG	Dividend Yield (%)	2015	3.53
SCI	Market Cap (MB.)	09 Jun 2017	6,750.00
SCI	Market Cap (MB.)	2016	8,625.00
SCI	Market Cap (MB.)	2015	5,137.50
SCI	Price (B./share)	09 Jun 2017	9.00
SCI	Price (B./share)	2016	11.50
SCI	Price (B./share)	2015	6.85
SCI	P/E (X)	09 Jun 2017	38.87
SCI	P/E (X)	2016	187.58
SCI	P/E (X)	2015	16.56
SCI	Dividend Yield (%)	09 Jun 2017	0.56
SCI	Dividend Yield (%)	2016	0.87
SCI	Dividend Yield (%)	2015	N/A
SCN	Market Cap (MB.)	09 Jun 2017	6,780.00
SCN	Market Cap (MB.)	2016	10,800.00
SCN	Market Cap (MB.)	2015	8,580.00
SCN	Price (B./share)	09 Jun 2017	5.65
SCN	Price (B./share)	2016	9.00
SCN	Price (B./share)	2015	7.15
SCN	P/E (X)	09 Jun 2017	24.79
SCN	P/E (X)	2016	38.47
SCN	P/E (X)	2015	44.42
SCN	Dividend Yield (%)	09 Jun 2017	2.48
SCN	Dividend Yield (%)	2016	1.11
SCN	Dividend Yield (%)	2015	N/A
SCP	Market Cap (MB.)	09 Jun 2017	2,490.00
SCP	Market Cap (MB.)	2016	2,685.00
SCP	Market Cap (MB.)	2015	2,430.00
SCP	Price (B./share)	09 Jun 2017	8.30
SCP	Price (B./share)	2016	8.95
SCP	Price (B./share)	2015	8.10
SCP	P/E (X)	09 Jun 2017	10.49
SCP	P/E (X)	2016	10.41
SCP	P/E (X)	2015	8.35
SCP	Dividend Yield (%)	09 Jun 2017	4.22
SCP	Dividend Yield (%)	2016	4.47
SCP	Dividend Yield (%)	2015	4.94
SE	Market Cap (MB.)	09 Jun 2017	878.40
SE	Price (B./share)	09 Jun 2017	3.66
SE	P/E (X)	09 Jun 2017	27.64
SE	Dividend Yield (%)	09 Jun 2017	2.19
SE-ED	Market Cap (MB.)	09 Jun 2017	1,544.26
SE-ED	Market Cap (MB.)	2016	1,669.68
SE-ED	Market Cap (MB.)	2015	2,057.71
SE-ED	Price (B./share)	09 Jun 2017	3.94
SE-ED	Price (B./share)	2016	4.26
SE-ED	Price (B./share)	2015	5.25
SE-ED	P/E (X)	09 Jun 2017	69.04
SE-ED	P/E (X)	2016	452.67
SE-ED	P/E (X)	2015	19.06
SE-ED	Dividend Yield (%)	09 Jun 2017	0.25
SE-ED	Dividend Yield (%)	2016	2.82
SE-ED	Dividend Yield (%)	2015	3.43
SEAFCO	Market Cap (MB.)	09 Jun 2017	4,187.61
SEAFCO	Market Cap (MB.)	2016	3,484.58
SEAFCO	Market Cap (MB.)	2015	2,934.38
SEAFCO	Price (B./share)	09 Jun 2017	13.70
SEAFCO	Price (B./share)	2016	11.40
SEAFCO	Price (B./share)	2015	9.60
SEAFCO	P/E (X)	09 Jun 2017	25.68
SEAFCO	P/E (X)	2016	27.05
SEAFCO	P/E (X)	2015	18.39
SEAFCO	Dividend Yield (%)	09 Jun 2017	1.90
SEAFCO	Dividend Yield (%)	2016	2.19
SEAFCO	Dividend Yield (%)	2015	2.88
SEAOIL	Market Cap (MB.)	09 Jun 2017	1,704.76
SEAOIL	Market Cap (MB.)	2016	1,851.44
SEAOIL	Market Cap (MB.)	2015	1,817.97
SEAOIL	Price (B./share)	09 Jun 2017	3.08
SEAOIL	Price (B./share)	2016	4.00
SEAOIL	Price (B./share)	2015	4.12
SEAOIL	P/E (X)	09 Jun 2017	N/A
SEAOIL	P/E (X)	2016	N/A
SEAOIL	P/E (X)	2015	67.86
SEAOIL	Dividend Yield (%)	09 Jun 2017	1.22
SEAOIL	Dividend Yield (%)	2016	0.23
SEAOIL	Dividend Yield (%)	2015	0.27
SELIC	Market Cap (MB.)	09 Jun 2017	868.00
SELIC	Market Cap (MB.)	2016	884.80
SELIC	Price (B./share)	09 Jun 2017	3.10
SELIC	Price (B./share)	2016	3.16
SELIC	P/E (X)	09 Jun 2017	24.57
SELIC	P/E (X)	2016	22.81
SELIC	Dividend Yield (%)	09 Jun 2017	1.71
SELIC	Dividend Yield (%)	2016	N/A
SENA	Market Cap (MB.)	09 Jun 2017	4,733.83
SENA	Market Cap (MB.)	2016	4,385.83
SENA	Market Cap (MB.)	2015	2,595.80
SENA	Price (B./share)	09 Jun 2017	3.90
SENA	Price (B./share)	2016	3.61
SENA	Price (B./share)	2015	2.15
SENA	P/E (X)	09 Jun 2017	6.95
SENA	P/E (X)	2016	5.90
SENA	P/E (X)	2015	7.36
SENA	Dividend Yield (%)	09 Jun 2017	4.94
SENA	Dividend Yield (%)	2016	2.32
SENA	Dividend Yield (%)	2015	0.69
SF	Market Cap (MB.)	09 Jun 2017	10,659.65
SF	Market Cap (MB.)	2016	10,926.14
SF	Market Cap (MB.)	2015	11,103.80
SF	Price (B./share)	09 Jun 2017	6.00
SF	Price (B./share)	2016	6.15
SF	Price (B./share)	2015	6.25
SF	P/E (X)	09 Jun 2017	11.83
SF	P/E (X)	2016	6.93
SF	P/E (X)	2015	13.60
SF	Dividend Yield (%)	09 Jun 2017	3.33
SF	Dividend Yield (%)	2016	2.44
SF	Dividend Yield (%)	2015	0.30
SFP	Market Cap (MB.)	09 Jun 2017	4,305.00
SFP	Market Cap (MB.)	2016	4,137.00
SFP	Market Cap (MB.)	2015	5,040.00
SFP	Price (B./share)	09 Jun 2017	205.00
SFP	Price (B./share)	2016	197.00
SFP	Price (B./share)	2015	240.00
SFP	P/E (X)	09 Jun 2017	10.94
SFP	P/E (X)	2016	16.24
SFP	P/E (X)	2015	N/A
SFP	Dividend Yield (%)	09 Jun 2017	4.39
SFP	Dividend Yield (%)	2016	4.57
SFP	Dividend Yield (%)	2015	N/A
SGF	Market Cap (MB.)	09 Jun 2017	4,192.00
SGF	Market Cap (MB.)	2016	-
SGF	Market Cap (MB.)	2015	-
SGF	Price (B./share)	09 Jun 2017	0.32
SGF	Price (B./share)	2016	0.11
SGF	Price (B./share)	2015	0.11
SGF	P/E (X)	09 Jun 2017	42.30
SGF	P/E (X)	2016	-
SGF	P/E (X)	2015	-
SGF	Dividend Yield (%)	09 Jun 2017	N/A
SGF	Dividend Yield (%)	2016	-
SGF	Dividend Yield (%)	2015	-
SGP	Market Cap (MB.)	09 Jun 2017	13,232.61
SGP	Market Cap (MB.)	2016	11,210.96
SGP	Market Cap (MB.)	2015	9,556.89
SGP	Price (B./share)	09 Jun 2017	14.40
SGP	Price (B./share)	2016	12.20
SGP	Price (B./share)	2015	10.40
SGP	P/E (X)	09 Jun 2017	5.96
SGP	P/E (X)	2016	12.43
